codigo,fecha_hora,velocidad_prom,velocidad_max,direccion_prom,direccion_max,calidad
82,2024-01-30 10:42:00,0.6,1.3,317.0,326.0,1
82,2024-01-30 10:43:00,0.8,1.3,305.0,326.0,1
82,2024-01-30 10:44:00,0.9,1.6,339.0,1.0,1
82,2024-01-30 10:45:00,1.3,2.2,357.0,336.0,1
82,2024-01-30 10:46:00,0.0,1.3,50.0,52.0,1
82,2024-01-30 10:47:00,0.4,1.1,129.0,77.0,1
82,2024-01-30 10:48:00,0.9,1.5,207.0,201.0,1
82,2024-01-30 10:49:00,0.7,1.1,222.0,229.0,1
82,2024-01-30 10:50:00,0.6,1.6,237.0,267.0,1
82,2024-01-30 10:51:00,0.4,1.9,351.0,27.0,1
82,2024-01-30 10:52:00,1.1,2.4,5.0,333.0,1
82,2024-01-30 10:53:00,1.1,2.8,343.0,335.0,1
82,2024-01-30 10:54:00,2.5,4.2,46.0,52.0,1
82,2024-01-30 10:55:00,2.2,3.8,50.0,59.0,1
82,2024-01-30 10:56:00,1.3,2.8,120.0,107.0,1
82,2024-01-30 10:57:00,2.3,4.4,64.0,87.0,1
82,2024-01-30 10:58:00,1.1,4.1,62.0,42.0,1
82,2024-01-30 10:59:00,2.5,4.2,44.0,37.0,1
82,2024-01-30 11:00:00,1.2,2.1,79.0,47.0,1
82,2024-01-30 11:01:00,0.0,1.1,99.0,131.0,1
82,2024-01-30 11:02:00,0.4,2.4,45.0,29.0,1
82,2024-01-30 11:03:00,2.5,4.2,34.0,43.0,1
82,2024-01-30 11:04:00,3.7,5.3,59.0,46.0,1
82,2024-01-30 11:05:00,3.4,5.4,73.0,51.0,1
82,2024-01-30 11:06:00,3.4,4.9,69.0,51.0,1
82,2024-01-30 11:07:00,3.6,4.6,76.0,84.0,1
82,2024-01-30 11:08:00,2.4,3.5,70.0,72.0,1
82,2024-01-30 11:09:00,4.0,4.7,70.0,79.0,1
82,2024-01-30 11:10:00,3.4,4.1,77.0,68.0,1
82,2024-01-30 11:11:00,3.0,4.0,72.0,78.0,1
82,2024-01-30 11:12:00,1.8,3.2,64.0,63.0,1
82,2024-01-30 11:13:00,2.8,4.2,100.0,80.0,1
82,2024-01-30 11:14:00,2.9,4.0,73.0,84.0,1
82,2024-01-30 11:15:00,2.9,3.8,75.0,87.0,1
82,2024-01-30 11:16:00,3.8,5.0,59.0,58.0,1
82,2024-01-30 11:17:00,3.6,5.1,68.0,64.0,1
82,2024-01-30 11:18:00,3.0,4.0,91.0,96.0,1
82,2024-01-30 11:19:00,2.5,3.4,95.0,77.0,1
82,2024-01-30 11:20:00,2.1,3.3,87.0,80.0,1
82,2024-01-30 11:21:00,2.7,3.8,92.0,94.0,1
82,2024-01-30 11:22:00,2.8,4.2,91.0,65.0,1
82,2024-01-30 11:23:00,2.9,3.9,98.0,95.0,1
82,2024-01-30 11:24:00,3.1,3.9,93.0,82.0,1
82,2024-01-30 11:25:00,2.1,2.8,93.0,80.0,1
82,2024-01-30 11:26:00,4.1,5.8,71.0,49.0,1
82,2024-01-30 11:27:00,3.3,4.5,75.0,93.0,1
82,2024-01-30 11:28:00,4.3,5.3,82.0,83.0,1
82,2024-01-30 11:29:00,4.0,4.8,74.0,63.0,1
82,2024-01-30 11:30:00,4.6,5.2,62.0,64.0,1
82,2024-01-30 11:31:00,4.0,5.1,62.0,68.0,1
82,2024-01-30 11:32:00,4.6,5.5,75.0,84.0,1
82,2024-01-30 11:33:00,4.5,5.0,70.0,66.0,1
82,2024-01-30 11:34:00,3.3,4.2,85.0,70.0,1
82,2024-01-30 11:35:00,3.3,4.6,71.0,79.0,1
82,2024-01-30 11:36:00,2.3,3.0,68.0,68.0,1
82,2024-01-30 11:37:00,2.3,3.8,101.0,93.0,1
82,2024-01-30 11:38:00,2.7,4.3,74.0,83.0,1
82,2024-01-30 11:39:00,3.3,5.4,75.0,51.0,1
82,2024-01-30 11:40:00,3.1,5.4,78.0,61.0,1
82,2024-01-30 11:41:00,3.4,4.7,76.0,71.0,1
82,2024-01-30 11:42:00,2.9,4.4,94.0,99.0,1
82,2024-01-30 11:43:00,2.8,4.2,87.0,111.0,1
82,2024-01-30 11:44:00,3.8,5.2,80.0,94.0,1
82,2024-01-30 11:45:00,4.9,6.1,90.0,91.0,1
82,2024-01-30 11:46:00,3.9,4.6,104.0,115.0,1
82,2024-01-30 11:47:00,1.6,2.6,115.0,97.0,1
82,2024-01-30 11:48:00,1.5,2.7,133.0,151.0,1
82,2024-01-30 11:49:00,0.7,1.7,126.0,82.0,1
82,2024-01-30 11:50:00,0.3,1.7,70.0,333.0,1
82,2024-01-30 11:51:00,2.3,4.8,344.0,347.0,1
82,2024-01-30 11:52:00,1.4,3.1,41.0,44.0,1
82,2024-01-30 11:53:00,2.2,5.0,54.0,9.0,1
82,2024-01-30 11:54:00,3.4,6.1,61.0,71.0,1
82,2024-01-30 11:55:00,3.4,5.0,44.0,36.0,1
82,2024-01-30 11:56:00,3.3,5.4,61.0,50.0,1
82,2024-01-30 11:57:00,1.8,4.3,83.0,71.0,1
82,2024-01-30 11:58:00,0.9,2.4,106.0,118.0,1
82,2024-01-30 11:59:00,1.8,4.6,59.0,59.0,1
82,2024-01-30 12:00:00,3.3,5.7,40.0,66.0,1
82,2024-01-30 12:01:00,3.4,4.2,49.0,24.0,1
82,2024-01-30 12:02:00,3.7,5.4,76.0,78.0,1
82,2024-01-30 12:03:00,3.3,5.6,56.0,51.0,1
82,2024-01-30 12:04:00,2.9,3.8,89.0,92.0,1
82,2024-01-30 12:05:00,3.9,5.9,72.0,76.0,1
82,2024-01-30 12:06:00,2.9,6.0,81.0,83.0,1
82,2024-01-30 12:07:00,3.2,5.1,56.0,27.0,1
82,2024-01-30 12:08:00,3.9,4.8,43.0,12.0,1
82,2024-01-30 12:09:00,2.5,3.6,41.0,23.0,1
82,2024-01-30 12:10:00,2.1,3.1,71.0,74.0,1
82,2024-01-30 12:11:00,2.4,3.5,73.0,84.0,1
82,2024-01-30 12:12:00,3.4,4.6,79.0,75.0,1
82,2024-01-30 12:13:00,3.0,4.9,78.0,73.0,1
82,2024-01-30 12:14:00,2.5,3.4,91.0,82.0,1
82,2024-01-30 12:15:00,3.1,5.0,66.0,49.0,1
82,2024-01-30 12:16:00,3.5,4.9,48.0,47.0,1
82,2024-01-30 12:17:00,1.4,3.5,35.0,5.0,1
82,2024-01-30 12:18:00,1.4,2.8,128.0,97.0,1
82,2024-01-30 12:19:00,2.2,4.1,105.0,123.0,1
82,2024-01-30 12:20:00,2.7,4.8,97.0,65.0,1
82,2024-01-30 12:21:00,3.3,5.2,116.0,129.0,1
82,2024-01-30 12:22:00,4.5,5.6,107.0,106.0,1
82,2024-01-30 12:23:00,3.6,5.0,105.0,97.0,1
82,2024-01-30 12:24:00,3.2,4.2,87.0,87.0,1
82,2024-01-30 12:25:00,2.6,3.3,92.0,111.0,1
82,2024-01-30 12:26:00,1.3,2.3,97.0,77.0,1
82,2024-01-30 12:27:00,1.9,2.9,85.0,78.0,1
82,2024-01-30 12:28:00,3.1,5.0,77.0,76.0,1
82,2024-01-30 12:29:00,4.1,4.8,79.0,79.0,1
82,2024-01-30 12:30:00,2.4,4.2,99.0,79.0,1
82,2024-01-30 12:31:00,1.8,4.2,116.0,132.0,1
82,2024-01-30 12:32:00,2.1,3.6,110.0,119.0,1
82,2024-01-30 12:33:00,4.1,5.3,95.0,103.0,1
82,2024-01-30 12:34:00,4.7,5.7,79.0,81.0,1
82,2024-01-30 12:35:00,2.8,4.9,66.0,61.0,1
82,2024-01-30 12:36:00,3.3,4.7,98.0,111.0,1
82,2024-01-30 12:37:00,3.0,4.6,106.0,82.0,1
82,2024-01-30 12:38:00,3.9,5.2,100.0,100.0,1
82,2024-01-30 12:39:00,3.2,4.5,103.0,99.0,1
82,2024-01-30 12:40:00,3.5,5.2,100.0,95.0,1
82,2024-01-30 12:41:00,3.3,5.1,108.0,109.0,1
82,2024-01-30 12:42:00,3.3,4.8,74.0,100.0,1
82,2024-01-30 12:43:00,1.0,3.1,61.0,36.0,1
82,2024-01-30 12:44:00,2.5,4.5,107.0,90.0,1
82,2024-01-30 12:45:00,1.4,3.1,102.0,115.0,1
82,2024-01-30 12:46:00,0.5,1.7,101.0,155.0,1
82,2024-01-30 12:47:00,1.5,2.5,108.0,104.0,1
82,2024-01-30 12:48:00,1.8,3.1,119.0,119.0,1
82,2024-01-30 12:49:00,2.2,3.8,77.0,91.0,1
82,2024-01-30 12:50:00,1.7,3.0,80.0,65.0,1
82,2024-01-30 12:51:00,2.8,4.9,87.0,72.0,1
82,2024-01-30 12:52:00,3.3,5.2,63.0,56.0,1
82,2024-01-30 12:53:00,1.2,2.7,26.0,42.0,1
82,2024-01-30 12:54:00,2.8,6.1,30.0,357.0,1
82,2024-01-30 12:55:00,2.9,4.8,63.0,86.0,1
82,2024-01-30 12:56:00,2.7,4.2,76.0,87.0,1
82,2024-01-30 12:57:00,3.7,6.0,70.0,40.0,1
82,2024-01-30 12:58:00,4.5,5.3,67.0,57.0,1
82,2024-01-30 12:59:00,4.1,5.1,64.0,65.0,1
82,2024-01-30 13:00:00,3.2,5.1,44.0,45.0,1
82,2024-01-30 13:01:00,3.1,4.6,87.0,84.0,1
82,2024-01-30 13:02:00,3.1,3.8,95.0,87.0,1
82,2024-01-30 13:03:00,1.8,3.8,85.0,87.0,1
82,2024-01-30 13:04:00,3.2,4.7,66.0,73.0,1
82,2024-01-30 13:05:00,2.7,3.8,67.0,70.0,1
82,2024-01-30 13:06:00,2.3,3.6,81.0,131.0,1
82,2024-01-30 13:07:00,1.6,3.9,123.0,128.0,1
82,2024-01-30 13:08:00,2.3,3.4,116.0,106.0,1
82,2024-01-30 13:09:00,2.0,3.7,102.0,95.0,1
82,2024-01-30 13:10:00,0.3,1.2,113.0,28.0,1
82,2024-01-30 13:11:00,0.8,1.8,102.0,89.0,1
82,2024-01-30 13:12:00,2.1,3.8,96.0,100.0,1
82,2024-01-30 13:13:00,3.0,3.5,91.0,80.0,1
82,2024-01-30 13:14:00,2.7,3.8,86.0,86.0,1
82,2024-01-30 13:15:00,2.3,3.5,87.0,94.0,1
82,2024-01-30 13:16:00,2.9,3.7,86.0,94.0,1
82,2024-01-30 13:17:00,1.7,3.8,76.0,74.0,1
82,2024-01-30 13:18:00,1.9,3.2,76.0,71.0,1
82,2024-01-30 13:19:00,2.5,3.5,54.0,53.0,1
82,2024-01-30 13:20:00,1.8,3.9,76.0,95.0,1
82,2024-01-30 13:21:00,4.0,4.9,93.0,93.0,1
82,2024-01-30 13:22:00,3.3,4.3,72.0,86.0,1
82,2024-01-30 13:23:00,3.4,4.6,74.0,77.0,1
82,2024-01-30 13:24:00,2.9,4.4,77.0,79.0,1
82,2024-01-30 13:25:00,2.3,3.6,89.0,95.0,1
82,2024-01-30 13:26:00,2.4,4.8,89.0,92.0,1
82,2024-01-30 13:27:00,4.5,6.0,56.0,49.0,1
82,2024-01-30 13:28:00,2.5,4.4,56.0,76.0,1
82,2024-01-30 13:29:00,1.8,3.5,45.0,87.0,1
82,2024-01-30 13:30:00,2.6,5.5,48.0,49.0,1
82,2024-01-30 13:31:00,3.2,4.8,50.0,40.0,1
82,2024-01-30 13:32:00,2.1,3.6,66.0,62.0,1
82,2024-01-30 13:33:00,1.1,2.7,71.0,57.0,1
82,2024-01-30 13:34:00,2.9,4.6,84.0,93.0,1
82,2024-01-30 13:35:00,2.8,4.3,105.0,119.0,1
82,2024-01-30 13:36:00,2.5,4.5,60.0,47.0,1
82,2024-01-30 13:37:00,1.3,3.2,88.0,89.0,1
82,2024-01-30 13:38:00,0.7,4.2,61.0,91.0,1
82,2024-01-30 13:39:00,2.2,5.1,89.0,85.0,1
82,2024-01-30 13:40:00,3.5,4.7,86.0,99.0,1
82,2024-01-30 13:41:00,1.3,3.0,75.0,85.0,1
82,2024-01-30 13:42:00,0.9,3.4,57.0,56.0,1
82,2024-01-30 13:43:00,1.2,3.7,358.0,357.0,1
82,2024-01-30 13:44:00,1.5,3.3,24.0,336.0,1
82,2024-01-30 13:45:00,3.1,5.3,53.0,48.0,1
82,2024-01-30 13:46:00,4.4,6.5,69.0,62.0,1
82,2024-01-30 13:47:00,5.2,7.3,76.0,71.0,1
82,2024-01-30 13:48:00,3.9,5.8,81.0,86.0,1
82,2024-01-30 13:49:00,2.3,4.4,72.0,110.0,1
82,2024-01-30 13:50:00,5.0,6.3,90.0,100.0,1
82,2024-01-30 13:51:00,3.0,4.2,76.0,58.0,1
82,2024-01-30 13:52:00,3.0,3.6,72.0,78.0,1
82,2024-01-30 13:53:00,3.0,4.4,70.0,59.0,1
82,2024-01-30 13:54:00,3.0,4.7,50.0,53.0,1
82,2024-01-30 13:55:00,0.7,2.3,77.0,7.0,1
82,2024-01-30 13:56:00,1.4,2.5,89.0,70.0,1
82,2024-01-30 13:57:00,2.4,3.7,78.0,66.0,1
82,2024-01-30 13:58:00,2.8,4.3,86.0,82.0,1
82,2024-01-30 13:59:00,0.9,3.6,92.0,109.0,1
82,2024-01-30 14:00:00,1.4,3.8,108.0,92.0,1
82,2024-01-30 14:01:00,4.0,5.6,43.0,33.0,1
82,2024-01-30 14:02:00,2.4,4.6,44.0,51.0,1
82,2024-01-30 14:03:00,3.4,6.7,13.0,28.0,1
82,2024-01-30 14:04:00,2.5,3.9,49.0,33.0,1
82,2024-01-30 14:05:00,4.1,5.8,88.0,93.0,1
82,2024-01-30 14:06:00,3.3,5.1,60.0,63.0,1
82,2024-01-30 14:07:00,2.4,4.5,72.0,75.0,1
82,2024-01-30 14:08:00,2.4,5.6,51.0,35.0,1
82,2024-01-30 14:09:00,3.0,5.0,23.0,36.0,1
82,2024-01-30 14:10:00,2.8,4.8,57.0,81.0,1
82,2024-01-30 14:11:00,2.6,4.1,65.0,58.0,1
82,2024-01-30 14:12:00,2.7,4.1,75.0,64.0,1
82,2024-01-30 14:13:00,1.8,5.4,87.0,50.0,1
82,2024-01-30 14:14:00,3.7,5.4,46.0,51.0,1
82,2024-01-30 14:15:00,2.7,4.9,68.0,45.0,1
82,2024-01-30 14:16:00,2.1,4.2,71.0,40.0,1
82,2024-01-30 14:17:00,2.6,4.0,110.0,126.0,1
82,2024-01-30 14:18:00,3.2,5.6,72.0,74.0,1
82,2024-01-30 14:19:00,4.5,5.8,73.0,58.0,1
82,2024-01-30 14:20:00,4.0,5.0,63.0,54.0,1
82,2024-01-30 14:21:00,4.5,5.5,81.0,78.0,1
82,2024-01-30 14:22:00,4.3,4.8,78.0,71.0,1
82,2024-01-30 14:23:00,4.1,5.2,72.0,81.0,1
82,2024-01-30 14:24:00,3.9,5.6,65.0,61.0,1
82,2024-01-30 14:25:00,3.3,5.1,66.0,82.0,1
82,2024-01-30 14:26:00,5.0,6.1,77.0,93.0,1
82,2024-01-30 14:27:00,3.8,5.3,80.0,85.0,1
82,2024-01-30 14:28:00,3.6,5.1,94.0,89.0,1
82,2024-01-30 14:29:00,3.0,4.0,90.0,58.0,1
82,2024-01-30 14:30:00,2.5,3.7,61.0,44.0,1
82,2024-01-30 14:31:00,2.1,3.2,93.0,77.0,1
82,2024-01-30 14:32:00,1.6,3.0,61.0,119.0,1
82,2024-01-30 14:33:00,1.8,3.5,48.0,56.0,1
82,2024-01-30 14:34:00,2.7,4.6,108.0,90.0,1
82,2024-01-30 14:35:00,2.3,4.3,107.0,132.0,1
82,2024-01-30 14:36:00,3.6,5.2,103.0,123.0,1
82,2024-01-30 14:37:00,2.5,4.2,82.0,63.0,1
82,2024-01-30 14:38:00,3.3,6.0,64.0,74.0,1
82,2024-01-30 14:39:00,4.6,6.3,87.0,93.0,1
82,2024-01-30 14:40:00,4.3,6.0,66.0,66.0,1
82,2024-01-30 14:41:00,3.8,4.8,60.0,68.0,1
82,2024-01-30 14:42:00,2.8,4.6,80.0,86.0,1
82,2024-01-30 14:43:00,1.7,4.2,98.0,100.0,1
82,2024-01-30 14:44:00,3.1,5.0,61.0,61.0,1
82,2024-01-30 14:45:00,3.0,4.9,85.0,84.0,1
82,2024-01-30 14:46:00,2.8,4.3,80.0,66.0,1
82,2024-01-30 14:47:00,4.7,6.3,69.0,80.0,1
82,2024-01-30 14:48:00,4.3,6.1,81.0,85.0,1
82,2024-01-30 14:49:00,3.4,5.1,80.0,66.0,1
82,2024-01-30 14:50:00,3.5,5.7,86.0,66.0,1
82,2024-01-30 14:51:00,2.6,5.3,96.0,73.0,1
82,2024-01-30 14:52:00,1.9,2.6,94.0,104.0,1
82,2024-01-30 14:53:00,3.4,4.9,63.0,64.0,1
82,2024-01-30 14:54:00,2.6,4.1,31.0,42.0,1
82,2024-01-30 14:55:00,1.8,3.3,84.0,89.0,1
82,2024-01-30 14:56:00,2.5,5.2,70.0,68.0,1
82,2024-01-30 14:57:00,0.6,4.7,114.0,126.0,1
82,2024-01-30 14:58:00,3.3,4.9,82.0,94.0,1
82,2024-01-30 14:59:00,2.9,4.6,57.0,90.0,1
82,2024-01-30 15:00:00,1.4,3.9,75.0,92.0,1
82,2024-01-30 15:01:00,1.7,3.1,60.0,32.0,1
82,2024-01-30 15:02:00,0.8,4.0,86.0,119.0,1
82,2024-01-30 15:03:00,4.1,5.7,103.0,104.0,1
82,2024-01-30 15:04:00,3.7,5.9,78.0,73.0,1
82,2024-01-30 15:05:00,2.9,5.1,83.0,70.0,1
82,2024-01-30 15:06:00,3.1,6.1,64.0,68.0,1
82,2024-01-30 15:07:00,1.5,3.8,98.0,87.0,1
82,2024-01-30 15:08:00,3.0,5.4,93.0,89.0,1
82,2024-01-30 15:09:00,5.0,7.0,89.0,84.0,1
82,2024-01-30 15:10:00,4.0,5.7,98.0,97.0,1
82,2024-01-30 15:11:00,2.7,4.0,82.0,64.0,1
82,2024-01-30 15:12:00,3.7,5.1,81.0,66.0,1
82,2024-01-30 15:13:00,2.9,4.4,99.0,102.0,1
82,2024-01-30 15:14:00,3.9,5.7,84.0,87.0,1
82,2024-01-30 15:15:00,3.3,5.0,81.0,75.0,1
82,2024-01-30 15:16:00,4.8,6.3,73.0,73.0,1
82,2024-01-30 15:17:00,3.8,4.7,88.0,82.0,1
82,2024-01-30 15:18:00,2.4,3.6,86.0,97.0,1
82,2024-01-30 15:19:00,2.2,3.8,92.0,91.0,1
82,2024-01-30 15:20:00,3.8,4.8,95.0,94.0,1
82,2024-01-30 15:21:00,3.5,4.9,79.0,87.0,1
82,2024-01-30 15:22:00,2.3,4.0,72.0,38.0,1
82,2024-01-30 15:23:00,4.5,6.0,68.0,74.0,1
82,2024-01-30 15:24:00,2.8,5.1,67.0,64.0,1
82,2024-01-30 15:25:00,1.5,2.9,93.0,93.0,1
82,2024-01-30 15:26:00,1.9,3.9,355.0,346.0,1
82,2024-01-30 15:27:00,2.4,5.7,106.0,90.0,1
82,2024-01-30 15:28:00,4.9,7.1,73.0,68.0,1
82,2024-01-30 15:29:00,2.9,4.4,83.0,73.0,1
82,2024-01-30 15:30:00,2.8,4.4,84.0,83.0,1
82,2024-01-30 15:31:00,2.1,3.6,96.0,76.0,1
82,2024-01-30 15:32:00,4.9,6.9,44.0,38.0,1
82,2024-01-30 15:33:00,4.3,6.8,42.0,85.0,1
82,2024-01-30 15:34:00,5.6,6.9,77.0,83.0,1
82,2024-01-30 15:35:00,4.5,5.5,96.0,93.0,1
82,2024-01-30 15:36:00,2.0,4.3,87.0,84.0,1
82,2024-01-30 15:37:00,2.4,4.3,98.0,117.0,1
82,2024-01-30 15:38:00,1.8,3.7,61.0,84.0,1
82,2024-01-30 15:39:00,2.3,4.1,92.0,54.0,1
82,2024-01-30 15:40:00,2.3,4.6,65.0,80.0,1
82,2024-01-30 15:41:00,2.7,5.5,69.0,40.0,1
82,2024-01-30 15:42:00,4.0,5.7,72.0,99.0,1
82,2024-01-30 15:43:00,2.7,4.7,90.0,75.0,1
82,2024-01-30 15:44:00,2.4,4.4,55.0,91.0,1
82,2024-01-30 15:45:00,2.9,5.5,71.0,86.0,1
82,2024-01-30 15:46:00,3.6,5.8,68.0,70.0,1
82,2024-01-30 15:47:00,3.5,5.1,76.0,73.0,1
82,2024-01-30 15:48:00,2.5,3.7,43.0,99.0,1
82,2024-01-30 15:49:00,1.4,2.9,57.0,40.0,1
82,2024-01-30 15:50:00,1.3,3.1,80.0,104.0,1
82,2024-01-30 15:51:00,2.0,3.7,74.0,55.0,1
82,2024-01-30 15:52:00,3.0,4.8,92.0,113.0,1
82,2024-01-30 15:53:00,2.7,4.4,78.0,109.0,1
82,2024-01-30 15:54:00,1.8,3.6,36.0,5.0,1
82,2024-01-30 15:55:00,1.7,3.5,73.0,106.0,1
82,2024-01-30 15:56:00,2.4,3.7,71.0,55.0,1
82,2024-01-30 15:57:00,1.4,2.9,93.0,109.0,1
82,2024-01-30 15:58:00,2.8,4.4,76.0,77.0,1
82,2024-01-30 15:59:00,3.9,5.3,80.0,66.0,1
82,2024-01-30 16:00:00,3.1,4.6,87.0,59.0,1
82,2024-01-30 16:01:00,3.6,4.9,82.0,108.0,1
82,2024-01-30 16:02:00,4.5,5.8,95.0,96.0,1
82,2024-01-30 16:03:00,4.8,6.0,108.0,104.0,1
82,2024-01-30 16:04:00,2.2,4.6,111.0,133.0,1
82,2024-01-30 16:05:00,3.3,6.1,98.0,91.0,1
82,2024-01-30 16:06:00,4.0,5.5,83.0,87.0,1
82,2024-01-30 16:07:00,2.5,4.5,95.0,78.0,1
82,2024-01-30 16:08:00,1.9,3.9,96.0,97.0,1
82,2024-01-30 16:09:00,2.6,4.5,54.0,34.0,1
82,2024-01-30 16:10:00,2.6,5.0,85.0,71.0,1
82,2024-01-30 16:11:00,5.1,6.3,68.0,86.0,1
82,2024-01-30 16:12:00,4.8,6.6,68.0,66.0,1
82,2024-01-30 16:13:00,4.4,5.8,89.0,75.0,1
82,2024-01-30 16:14:00,3.4,5.2,106.0,90.0,1
82,2024-01-30 16:15:00,4.1,5.7,107.0,106.0,1
82,2024-01-30 16:16:00,3.9,5.8,98.0,74.0,1
82,2024-01-30 16:17:00,3.7,5.9,107.0,83.0,1
82,2024-01-30 16:18:00,4.2,5.8,97.0,99.0,1
82,2024-01-30 16:19:00,2.8,4.2,79.0,76.0,1
82,2024-01-30 16:20:00,2.2,4.1,69.0,29.0,1
82,2024-01-30 16:21:00,3.0,4.6,73.0,96.0,1
82,2024-01-30 16:22:00,2.7,4.1,86.0,79.0,1
82,2024-01-30 16:23:00,3.0,4.0,100.0,97.0,1
82,2024-01-30 16:24:00,2.8,5.0,117.0,126.0,1
82,2024-01-30 16:25:00,4.0,5.9,107.0,114.0,1
82,2024-01-30 16:26:00,3.6,5.5,110.0,119.0,1
82,2024-01-30 16:27:00,2.0,4.0,101.0,119.0,1
82,2024-01-30 16:28:00,2.8,4.5,77.0,58.0,1
82,2024-01-30 16:29:00,4.4,6.7,86.0,102.0,1
82,2024-01-30 16:30:00,4.1,5.7,70.0,66.0,1
82,2024-01-30 16:31:00,2.1,4.6,85.0,104.0,1
82,2024-01-30 16:32:00,3.2,5.1,111.0,119.0,1
82,2024-01-30 16:33:00,1.7,4.3,59.0,41.0,1
82,2024-01-30 16:34:00,3.2,4.9,53.0,49.0,1
82,2024-01-30 16:35:00,2.5,6.0,84.0,66.0,1
82,2024-01-30 16:36:00,4.1,6.6,68.0,43.0,1
82,2024-01-30 16:37:00,3.3,4.7,68.0,66.0,1
82,2024-01-30 16:38:00,3.9,5.3,52.0,35.0,1
82,2024-01-30 16:39:00,2.8,5.9,76.0,40.0,1
82,2024-01-30 16:40:00,1.6,3.3,51.0,87.0,1
82,2024-01-30 16:41:00,2.2,4.1,88.0,87.0,1
82,2024-01-30 16:42:00,1.2,2.8,71.0,50.0,1
82,2024-01-30 16:43:00,2.6,4.7,101.0,115.0,1
82,2024-01-30 16:44:00,3.4,5.5,77.0,80.0,1
82,2024-01-30 16:45:00,2.7,4.2,71.0,111.0,1
82,2024-01-30 16:46:00,3.1,6.2,60.0,49.0,1
82,2024-01-30 16:47:00,3.3,5.8,73.0,44.0,1
82,2024-01-30 16:48:00,2.9,4.9,99.0,100.0,1
82,2024-01-30 16:49:00,2.1,3.8,86.0,104.0,1
82,2024-01-30 16:50:00,4.0,5.5,94.0,100.0,1
82,2024-01-30 16:51:00,4.5,7.0,72.0,71.0,1
82,2024-01-30 16:52:00,5.1,7.4,87.0,82.0,1
82,2024-01-30 16:53:00,5.0,6.6,85.0,91.0,1
82,2024-01-30 16:54:00,4.2,5.5,77.0,80.0,1
82,2024-01-30 16:55:00,3.9,5.2,78.0,56.0,1
82,2024-01-30 16:56:00,3.5,4.6,69.0,52.0,1
82,2024-01-30 16:57:00,4.8,6.8,79.0,74.0,1
82,2024-01-30 16:58:00,4.3,5.5,75.0,77.0,1
82,2024-01-30 16:59:00,2.8,4.1,73.0,68.0,1
82,2024-01-30 17:00:00,2.1,4.0,45.0,52.0,1
82,2024-01-30 17:01:00,1.0,2.1,124.0,117.0,1
82,2024-01-30 17:02:00,1.5,2.6,102.0,80.0,1
82,2024-01-30 17:03:00,1.5,2.1,85.0,102.0,1
82,2024-01-30 17:04:00,2.7,4.7,66.0,17.0,1
82,2024-01-30 17:05:00,3.5,5.0,75.0,94.0,1
82,2024-01-30 17:06:00,3.3,5.2,81.0,58.0,1
82,2024-01-30 17:07:00,3.1,4.9,100.0,94.0,1
82,2024-01-30 17:08:00,3.9,5.4,67.0,57.0,1
82,2024-01-30 17:09:00,3.7,4.4,77.0,58.0,1
82,2024-01-30 17:10:00,3.7,5.5,70.0,82.0,1
82,2024-01-30 17:11:00,2.9,4.7,98.0,68.0,1
82,2024-01-30 17:12:00,1.7,2.5,107.0,92.0,1
82,2024-01-30 17:13:00,2.4,3.6,85.0,87.0,1
82,2024-01-30 17:14:00,3.3,4.6,82.0,75.0,1
82,2024-01-30 17:15:00,2.7,5.0,64.0,54.0,1
82,2024-01-30 17:16:00,2.0,4.8,67.0,43.0,1
82,2024-01-30 17:17:00,3.0,4.6,70.0,78.0,1
82,2024-01-30 17:18:00,2.5,3.6,90.0,65.0,1
82,2024-01-30 17:19:00,1.8,3.7,107.0,116.0,1
82,2024-01-30 17:20:00,1.3,3.3,51.0,64.0,1
82,2024-01-30 17:21:00,3.4,6.1,63.0,45.0,1
82,2024-01-30 17:22:00,4.0,5.2,67.0,73.0,1
82,2024-01-30 17:23:00,2.8,3.9,64.0,74.0,1
82,2024-01-30 17:24:00,2.0,3.7,107.0,128.0,1
82,2024-01-30 17:25:00,3.2,5.0,111.0,97.0,1
82,2024-01-30 17:26:00,2.0,3.2,103.0,109.0,1
82,2024-01-30 17:27:00,1.5,2.1,78.0,68.0,1
82,2024-01-30 17:28:00,0.6,1.8,95.0,97.0,1
82,2024-01-30 17:29:00,1.6,2.3,157.0,154.0,1
82,2024-01-30 17:30:00,2.2,3.8,103.0,108.0,1
82,2024-01-30 17:31:00,2.5,3.6,92.0,86.0,1
82,2024-01-30 17:32:00,3.6,5.1,95.0,87.0,1
82,2024-01-30 17:33:00,2.2,3.9,71.0,70.0,1
82,2024-01-30 17:34:00,2.1,3.5,97.0,117.0,1
82,2024-01-30 17:35:00,3.1,4.5,101.0,111.0,1
82,2024-01-30 17:36:00,3.0,5.9,86.0,87.0,1
82,2024-01-30 17:37:00,2.9,4.2,85.0,84.0,1
82,2024-01-30 17:38:00,2.2,3.5,95.0,98.0,1
82,2024-01-30 17:39:00,2.7,3.6,96.0,104.0,1
82,2024-01-30 17:40:00,3.4,4.4,110.0,108.0,1
82,2024-01-30 17:41:00,2.8,4.1,127.0,117.0,1
82,2024-01-30 17:42:00,2.4,3.3,139.0,168.0,1
82,2024-01-30 17:43:00,2.9,4.1,115.0,132.0,1
